Baum ID,Nr.,Deutsche Bezeichnung,Ort,Stadtteil,Stadtviertel,Straße,Geburtsjahr,Alter,X-Koordinate,,Y-Koordinate,
BKA-67631,67631,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.99,25,515600.702,515600702,5443413.546,5443413546
BKA-67658,67658,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.99,25,515598.503,515598503,5443439.636,5443439636
BKA-67657,67657,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.99,25,515593.305,515593305,5443450.632,5443450632
BKA-67659,67659,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.99,25,515603.9,515603900,5443428.54,5443428540
BKA-32945,32945,Reinbestand (Laubbaum),Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.52,72,515555.624,515555624,5443649.449,5443649449
BKA-50504,50504,Grau-Pappel,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.68,56,515605.2,515605200,5443511.71,5443511710
BKA-32609,32609,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.52,72,515605.5,515605500,5443544.7,5443544700
BKA-32128,32128,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.52,72,515604.8,515604800,5443547.4,5443547400
BKA-33419,33419,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.65,59,515393.095,515393095,5443354.458,5443354458
BKA-33418,33418,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.60,64,515381.998,515381998,5443354.259,5443354259
BKA-33420,33420,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.64,60,515403.991,515403991,5443354.357,5443354357
BKA-33417,33417,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.61,63,515370.902,515370902,5443354.46,5443354460
BKA-53317,53317,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.86,38,515358.606,515358606,5443354.661,5443354661
BKA-53318,53318,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.86,38,515347.011,515347011,5443354.762,5443354762
BKA-53319,53319,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.86,38,515336.015,515336015,5443354.762,5443354762
BKA-37951,37951,Säulen - Ahorn,Heilbronn,HN Innenstadt,Oststadt,Silcherstraße,01.01.86,38,516688.861,516688861,5442300.416,5442300416
BKA-37948,37948,Säulen - Ahorn,Heilbronn,HN Innenstadt,Oststadt,Silcherstraße,01.01.85,39,516683.763,516683763,5442305.014,5442305014
BKA-37852,37852,Tulpen-Magnolie,Heilbronn,HN Innenstadt,Oststadt,Silcherstraße,01.01.69,55,516685.862,516685862,5442310.312,5442310312
BKA-37947,37947,Gewöhnliche Roßkastanie,Heilbronn,HN Innenstadt,Oststadt,Silcherstraße,01.01.85,39,516678.093,516678093,5442311.218,5442311218
BKA-37851,37851,Walnuß,Heilbronn,HN Innenstadt,Oststadt,Silcherstraße,01.01.55,69,516671.167,516671167,5442328.406,5442328406
BKA-37845,37845,Spitz-Ahorn,Heilbronn,HN Innenstadt,Oststadt,Silcherstraße,01.01.42,82,516685.262,516685262,5442346.098,5442346098
BKA~BAUM-14793,86869,Südlicher Zürgelbaum,Heilbronn,HN Innenstadt,Oststadt,Lenaustraße,,,516688.542,516688542,5442356.385,5442356385
BKA-33445,33445,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.41,83,515620.9,515620900,5443462.2,5443462200
BKA-50807,50807,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Kilianstraße,01.01.92,32,516061.605,516061605,5443157.772,5443157772
BKA-50803,50803,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Kilianstraße,01.01.92,32,516048.313,516048313,5443156.572,5443156572
BKA-50804,50804,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Kilianstraße,01.01.92,32,516053.809,516053809,5443154.274,5443154274
BKA-39270,39270,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Karlstraße,01.01.54,70,516131.679,516131679,5443415.063,5443415063
BKA-39271,39271,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Karlstraße,01.01.60,64,516145.974,516145974,5443413.364,5443413364
BKA-50624,50624,Berg-Ahorn,Heilbronn,HN Innenstadt,Innenstadt,Untere Neckarstraße,01.01.67,57,515700.362,515700362,5443630.95,5443630950
BKA-33274,33274,Feld-Ahorn,Heilbronn,HN Innenstadt,Innenstadt,Untere Neckarstraße,,,515705.56,515705560,5443620.855,5443620855
BKA-33206,33206,Schwarz-Pappel,Heilbronn,HN Innenstadt,Innenstadt,Im Hospitalgrün,01.01.76,48,515695.264,515695264,5443628.252,5443628252
BKA-33208,33208,Feld-Ahorn,Heilbronn,HN Innenstadt,Innenstadt,Im Hospitalgrün,01.01.79,45,515692.766,515692766,5443634.149,5443634149
BKA-33209,33209,Reinbestand (Laubbaum),Heilbronn,HN Innenstadt,Innenstadt,Im Hospitalgrün,01.01.76,48,515686.268,515686268,5443639.746,5443639746
BKA-33198,33198,Schwarz-Pappel,Heilbronn,HN Innenstadt,Innenstadt,Im Hospitalgrün,01.01.37,-13,515676.272,515676272,5443644.044,5443644044
BKA-33586,33586,Berg-Ahorn,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.51,73,515684.864,515684864,5443426.039,5443426039
BKA-33591,33591,Berg-Ahorn,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.65,59,515682.565,515682565,5443411.944,5443411944
BKA-33635,33635,Gewöhnliche Roßkastanie,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.52,72,515679.767,515679767,5443388.153,5443388153
BKA-33474,33474,Kaiser-Linde `Pallida`,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.82,42,515666.873,515666873,5443387.554,5443387554
BKA-33471,33471,Krim-Linde,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.51,73,515655.677,515655677,5443457.728,5443457728
BKA-36430,36430,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Fleiner Straße,01.01.40,84,515972.745,515972745,5443110.989,5443110989
BKA-36432,36432,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Fleiner Straße,01.01.46,78,515952.748,515952748,5443070.804,5443070804
BKA-36482,36482,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Fleiner Straße,01.01.82,42,515950.748,515950748,5443043.715,5443043715
BKA-36483,36483,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Fleiner Straße,01.01.82,42,515952.547,515952547,5443035.218,5443035218
BKA-36484,36484,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Fleiner Straße,01.01.82,42,515954.146,515954146,5443026.722,5443026722
BKA-33614,33614,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Innenstadt,Willy-Mayer-Brücke,01.01.59,65,515741.637,515741637,5443414.143,5443414143
BKA-33612,33612,Geschlitzter Silber-Ahorn,Heilbronn,HN Innenstadt,Innenstadt,Willy-Mayer-Brücke,01.01.10,114,515723.046,515723046,5443417.741,5443417741
BKA-33607,33607,Feld-Ahorn,Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.06,118,515706.554,515706554,5443414.743,5443414743
BKA-33068,33068,Gemeine Esche,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.54,70,515618.6,515618600,5443636.4,5443636400
BKA-33069,33069,Feld-Ahorn,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.68,56,515623.3,515623300,5443626.1,5443626100
BKA-33064,33064,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.51,73,515608.3,515608300,5443594.3,5443594300
BKA-33066,33066,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.51,73,515614.1,515614100,5443585.4,5443585400
BKA-33065,33065,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.51,73,515605.9,515605900,5443587.2,5443587200
BKA-32127,32127,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.52,72,515606.9,515606900,5443549.6,5443549600
BKA-32125,32125,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.52,72,515605.7,515605700,5443549.8,5443549800
BKA-32129,32129,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.52,72,515606.1,515606100,5443545.8,5443545800
BKA-32610,32610,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.52,72,515608.5,515608500,5443535.1,5443535100
BKA-32123,32123,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.52,72,515608.5,515608500,5443531.1,5443531100
BKA-32563,32563,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.52,72,515610.2,515610200,5443527.9,5443527900
BKA-32612,32612,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.52,72,515608.8,515608800,5443528.5,5443528500
BKA-32565,32565,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.52,72,515610.5,515610500,5443526.1,5443526100
BKA-32613,32613,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.52,72,515608.7,515608700,5443525.7,5443525700
BKA-32615,32615,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.52,72,515607.4,515607400,5443523.8,5443523800
BKA-32616,32616,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.52,72,515607.9,515607900,5443522,5443522000
BKA-32564,32564,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.52,72,515609,515609000,5443522.8,5443522800
BKA-33439,33439,Grau-Pappel,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.68,56,515608.1,515608100,5443497.6,5443497600
BKA-33440,33440,Berg-Ahorn,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.68,56,515607.8,515607800,5443489.8,5443489800
BKA-50503,50503,Berg-Ahorn,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.68,56,515613.9,515613900,5443489.4,5443489400
BKA-33444,33444,Grau-Pappel,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.46,78,515613.1,515613100,5443483.3,5443483300
BKA-33451,33451,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.98,26,515612.426,515612426,5443462.41,5443462410
BKA-33456,33456,Gewöhnliche Roßkastanie,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.42,82,515633,515633000,5443451.3,5443451300
BKA-33457,33457,Silber-Pappel,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.43,81,515628.4,515628400,5443444.5,5443444500
BKA-33454,33454,Silber-Pappel,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.48,76,515621.6,515621600,5443447.4,5443447400
BKA-33455,33455,Feld-Ahorn,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.52,72,515623.392,515623392,5443454.73,5443454730
BKA-33453,33453,Feld-Ahorn,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.52,72,515621.792,515621792,5443457.729,5443457729
BKA-33460,33460,Krim-Linde,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.69,55,515640,515640000,5443435.9,5443435900
BKA-33464,33464,Berg-Ahorn,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.75,49,515645.2,515645200,5443415.9,5443415900
BKA-67599,67599,Trauben-Kirsche,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.90,34,515640.649,515640649,5443418.841,5443418841
BKA-32944,32944,Reinbestand (Laubbaum),Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.52,72,515629.238,515629238,5443430.794,5443430794
BKA-33468,33468,Gemeine Esche,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.74,50,515640.984,515640984,5443407.047,5443407047
BKA-33469,33469,Silber-Weide,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.52,72,515643.9,515643900,5443403.3,5443403300
BKA-33637,33637,Krim-Linde,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.59,65,515674.37,515674370,5443374.059,5443374059
BKA-33641,33641,Gewöhnliche Roßkastanie,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.32,92,515678.995,515678995,5443357.592,5443357592
BKA-33640,33640,Gewöhnliche Roßkastanie,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.32,92,515679.667,515679667,5443362.763,5443362763
BKA-33639,33639,Gewöhnliche Roßkastanie,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.32,92,515680.367,515680367,5443367.761,5443367761
BKA-33636,33636,Gewöhnliche Roßkastanie,Heilbronn,HN Innenstadt,Innenstadt,Kranenstraße,01.01.32,92,515681.466,515681466,5443378.657,5443378657
BKA-33653,33653,Schwarz-Pappel,Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.19,105,515738.339,515738339,5443339.575,5443339575
BKA-33651,33651,Gelbe Trauer-Weide,Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.58,66,515750.833,515750833,5443373.56,5443373560
BKA~BAUM-3330,71814,Gelbe Trauer-Weide,Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.01,23,515753.532,515753532,5443384.756,5443384756
BKA-33626,33626,Pyramiden-Pappel,Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.68,56,515759.688,515759688,5443404.73,5443404730
BKA-33628,33628,Pyramiden-Pappel,Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.68,56,515759.275,515759275,5443403.448,5443403448
BKA-33625,33625,Pyramiden-Pappel,Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.68,56,515759.928,515759928,5443409.145,5443409145
BKA-33624,33624,Pyramiden-Pappel,Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.68,56,515762.323,515762323,5443410.908,5443410908
BKA-33627,33627,Pyramiden-Pappel,Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.68,56,515761.049,515761049,5443403.745,5443403745
BKA-33630,33630,Pyramiden-Pappel,Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.68,56,515760.328,515760328,5443401.948,5443401948
BKA-33632,33632,Pyramiden-Pappel,Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.68,56,515759.342,515759342,5443398.306,5443398306
BKA-33631,33631,Pyramiden-Pappel,Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.68,56,515759.729,515759729,5443400.549,5443400549
BKA-33629,33629,Pyramiden-Pappel,Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.68,56,515760.228,515760228,5443401.748,5443401748
BKA-33617,33617,Flügelnuß,Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.45,79,515762.227,515762227,5443438.932,5443438932
BKA-33618,33618,Flügelnuß,Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.45,79,515769.224,515769224,5443443.729,5443443729
BKA-33619,33619,Flügelnuß,Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.45,79,515766.725,515766725,5443436.333,5443436333
BKA-33620,33620,Flügelnuß,Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.45,79,515765.826,515765826,5443428.836,5443428836
BKA-33621,33621,Reinbestand (Laubbaum),Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.68,56,515763.727,515763727,5443424.338,5443424338
BKA-67591,67591,Amerikanische Rot-Eiche,Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.99,25,515751.632,515751632,5443424.838,5443424838
BKA-33595,33595,"Parrotie, Eisenholzbaum",Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.68,56,515723.746,515723746,5443445.23,5443445230
BKA-50473,50473,Stiel-Eiche,Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.81,43,515733.541,515733541,5443446.329,5443446329
BKA-33567,33567,Sumpfzypresse,Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.59,65,515749.234,515749234,5443469.719,5443469719
BKA-55329,55329,Tupelobaum,Heilbronn,HN Innenstadt,Innenstadt,Hefenweiler,01.01.96,28,515758.43,515758430,5443470.418,5443470418
BKA-56228,56228,Holländische - Linde,Heilbronn,HN Innenstadt,Nordstadt,Pestalozzistraße,01.01.22,102,516310.311,516310311,5444138.878,5444138878
BKA-56537,56537,Säulen-Eiche,Heilbronn,HN Innenstadt,Stadtgarten,Titotstraße,01.01.97,27,516205.786,516205786,5443103.069,5443103069
BKA-53310,53310,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.86,38,515437.677,515437677,5443354.258,5443354258
BKA-53309,53309,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.86,38,515448.272,515448272,5443354.26,5443354260
BKA-53308,53308,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.86,38,515458.767,515458767,5443354.061,5443354061
BKA-53307,53307,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.86,38,515469.661,515469661,5443353.963,5443353963
BKA-53306,53306,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.86,38,515490.852,515490852,5443353.866,5443353866
BKA-53305,53305,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.86,38,515502.246,515502246,5443353.668,5443353668
BKA-53304,53304,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.86,38,515513.841,515513841,5443353.37,5443353370
BKA-67626,67626,Gemeine Esche `Westhof´s Glorie`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.99,25,515566.118,515566118,5443362.968,5443362968
BKA-67627,67627,Gemeine Esche `Westhof´s Glorie`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.99,25,515567.118,515567118,5443370.365,5443370365
BKA~BAUM-8751,77133,Kleinkronige Winter-Linde `Rancho`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.98,26,515568.1,515568100,5443377.2,5443377200
BKA-53300,53300,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.88,36,515553.222,515553222,5443327.582,5443327582
BKA-53299,53299,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.88,36,515564.017,515564017,5443325.383,5443325383
BKA-53298,53298,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.88,36,515576.612,515576612,5443322.984,5443322984
BKA-53297,53297,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.88,36,515587.907,515587907,5443321.084,5443321084
BKA-53296,53296,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.88,36,515599.102,515599102,5443318.784,5443318784
BKA-33421,33421,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Bahnhofsvorstadt,Bahnhofstraße,01.01.60,64,515414.788,515414788,5443354.256,5443354256
BKA-68210,68210,Reinbestand (Obstbaum),Heilbronn,HN Innenstadt,Nordstadt,Dammstraße,01.01.00,24,516193.86,516193860,5443808.292,5443808292
BKA-52912,52912,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Stadtgarten,Moltkestraße,01.01.88,36,516390.268,516390268,5443199.752,5443199752
BKA~BAUM-6665,74857,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Stadtgarten,Moltkestraße,01.01.05,19,516373.574,516373574,5443201.051,5443201051
BKA-52914,52914,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Stadtgarten,Moltkestraße,01.01.98,26,516358.38,516358380,5443202.251,5443202251
BKA-52915,52915,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Stadtgarten,Moltkestraße,01.01.98,26,516343.486,516343486,5443203.451,5443203451
BKA-52916,52916,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Stadtgarten,Moltkestraße,01.01.98,26,516329.091,516329091,5443204.451,5443204451
BKA~BAUM-3069,71595,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Stadtgarten,Moltkestraße,01.01.02,22,516313.797,516313797,5443205.551,5443205551
BKA-52918,52918,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Stadtgarten,Moltkestraße,01.01.98,26,516301.901,516301901,5443206.551,5443206551
BKA-52919,52919,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Stadtgarten,Moltkestraße,01.01.98,26,516268.011,516268011,5443209.452,5443209452
BKA-52920,52920,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Stadtgarten,Moltkestraße,01.01.98,26,516254.014,516254014,5443210.453,5443210453
BKA-52921,52921,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Stadtgarten,Moltkestraße,01.01.98,26,516234.519,516234519,5443211.854,5443211854
BKA-65842,65842,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Gerberstraße,01.01.91,33,515954.841,515954841,5443720.206,5443720206
BKA-65843,65843,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Gerberstraße,01.01.91,33,515952.901,515952901,5443707.73,5443707730
BKA-65845,65845,Säulen-Eiche,Heilbronn,HN Innenstadt,Innenstadt,Schäfergasse,01.01.91,33,515938.873,515938873,5443655.24,5443655240
BKA-65846,65846,Säulen-Eiche,Heilbronn,HN Innenstadt,Innenstadt,Schäfergasse,01.01.91,33,515937.322,515937322,5443644.126,5443644126
BKA~BAUM-7135,75350,Säulen-Eiche,Heilbronn,HN Innenstadt,Innenstadt,Gerberstraße,01.01.03,21,515929.364,515929364,5443618.658,5443618658
BKA~BAUM-7136,75351,Säulen-Eiche,Heilbronn,HN Innenstadt,Innenstadt,Gerberstraße,01.01.03,21,515927.364,515927364,5443613.56,5443613560
BKA-50762,50762,Zirkirsche Accolade,Heilbronn,HN Innenstadt,Innenstadt,Marktplatz,01.01.88,36,516003.035,516003035,5443351.979,5443351979
BKA-50763,50763,Zirkirsche Accolade,Heilbronn,HN Innenstadt,Innenstadt,Am Kieselmarkt,01.01.88,36,516002.036,516002036,5443341.685,5443341685
BKA-50765,50765,Zirkirsche Accolade,Heilbronn,HN Innenstadt,Innenstadt,Falkenstraße,01.01.87,37,516009.933,516009933,5443323.194,5443323194
BKA-50766,50766,Zirkirsche Accolade,Heilbronn,HN Innenstadt,Innenstadt,Falkenstraße,01.01.88,36,516020.526,516020526,5443319.895,5443319895
BKA-50764,50764,Zirkirsche Accolade,Heilbronn,HN Innenstadt,Innenstadt,Marktplatz,01.01.88,36,516000.638,516000638,5443332.19,5443332190
BKA~BAUM-4516,72841,Säulen - Hainbuche `Franz Fontaine `,Heilbronn,HN Innenstadt,Innenstadt,Rathausgasse,01.01.03,21,515908.478,515908478,5443327.489,5443327489
BKA~BAUM-6673,74861,Blauglockenbaum,Heilbronn,HN Innenstadt,Innenstadt,Schulgasse,01.01.05,19,516162.954,516162954,5443272.723,5443272723
BKA-39288,39288,Dreidorniger Lederhülsenbaum,Heilbronn,HN Innenstadt,Innenstadt,Gustav-Binder-Straße,01.01.61,63,516107.184,516107184,5443339.599,5443339599
BKA-38886,38886,Säulen - Ahorn,Heilbronn,HN Innenstadt,Innenstadt,Schellengasse,01.01.88,36,516200.85,516200850,5443548.701,5443548701
BKA-39256,39256,Götterbaum,Heilbronn,HN Innenstadt,Innenstadt,Hasengasse,01.01.60,64,516013.523,516013523,5443484.924,5443484924
BKA-52894,52894,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Kaiserstraße,01.01.78,46,516068.896,516068896,5443238.629,5443238629
